Start Time,End Time,Age,Gender,lng,lat,Campaign Start Time,Campaign End Time,Amount Spent,Swipe Ups,Purchases,Purchases Value,Total Impressions,Paid Impressions,Adds to Cart Web,Adds to Cart,Checkouts Started,Category,Sub Category,Campaign Name
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,35+,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,7,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,18-20,Male,43.58335462,26.15944055,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,11,4,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,21-24,Male,50.15975918,22.77361278,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,28,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,3,83.81,0,0,0,21,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,35+,Male,41.26957379,20.19767203,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,29,6,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,18-20,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-11 00:00:00 AST,2020-06-12 00:00:00 AST,21-24,Female,45.16650165,18.34124806,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,61.46,0,0,0,19,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,25-34,Female,42.69841226,18.97458543,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,3,292.41,0,0,0,48,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,35+,Female,38.44848069,38.85123071,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,16,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,18-20,Male,36.6272959,28.20195657,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,21-24,Male,42.83586075,17.32414503,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,25-34,Male,41.79308608,30.99900163,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,15,3,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,35+,Male,40.21003917,21.30844156,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,40,4,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,18-20,Female,41.32409757,27.54263114,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,11.32,0,0,0,16,3,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-12 00:00:00 AST,2020-06-13 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,27.04,0,0,0,18,9,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,2,70.99,0,0,0,34,11,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,11,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,21-24,Male,38.85123071,24.97858867,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,19.16,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,25-34,Male,41.26957379,20.19767203,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,99.37,0,0,0,16,4,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,3,193.9,0,0,0,12,7,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,18-20,Female,45.16650165,18.34124806,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,6,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-13 00:00:00 AST,2020-06-14 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,47.13,0,0,0,19,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,25-34,Female,38.44848069,38.85123071,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,16,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,35+,Female,36.6272959,28.20195657,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,80.72,0,0,0,27,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,18-20,Male,42.83586075,17.32414503,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,21-24,Male,41.79308608,30.99900163,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,15,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,25-34,Male,40.21003917,21.30844156,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,34.8,0,0,0,7,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,35+,Male,41.32409757,27.54263114,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,20.16,0,0,0,18,7,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,18-20,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-14 00:00:00 AST,2020-06-15 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,4,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,7,323.4,0,0,0,63,17,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,3,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,21-24,Male,41.26957379,20.19767203,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,6,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,25-34,Male,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,23.59,0,0,0,12,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,35+,Male,45.16650165,18.34124806,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,2,84.68,0,0,0,15,5,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,18-20,Female,42.69841226,18.97458543,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-15 00:00:00 AST,2020-06-16 00:00:00 AST,21-24,Female,38.44848069,38.85123071,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,9,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,25,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,21,3,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,21-24,Male,41.79308608,30.99900163,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,18.72,0,0,0,3,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,25-34,Male,40.21003917,21.30844156,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,35+,Male,41.32409757,27.54263114,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,2,78.4,0,0,0,5,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,18-20,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-16 00:00:00 AST,2020-06-17 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,5,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-17 00:00:00 AST,2020-06-18 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,33.58,0,0,0,25,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-17 00:00:00 AST,2020-06-18 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-17 00:00:00 AST,2020-06-18 00:00:00 AST,21-24,Male,41.26957379,20.19767203,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-17 00:00:00 AST,2020-06-18 00:00:00 AST,25-34,Male,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,185.9,0,0,0,4,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-17 00:00:00 AST,2020-06-18 00:00:00 AST,35+,Male,45.16650165,18.34124806,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,2,515.75,0,0,0,24,8,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,25-34,Female,42.69841226,18.97458543,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,2,63.86,0,0,0,11,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,35+,Female,38.44848069,38.85123071,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,55,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,18-20,Male,36.6272959,28.20195657,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,3,3,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,21-24,Male,42.83586075,17.32414503,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,25-34,Male,41.79308608,30.99900163,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,141.46,0,0,0,14,4,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,35+,Male,40.21003917,21.30844156,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,18-20,Female,41.32409757,27.54263114,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-18 00:00:00 AST,2020-06-19 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-19 00:00:00 AST,2020-06-20 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,5,212.92,0,0,0,43,14,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-19 00:00:00 AST,2020-06-20 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-19 00:00:00 AST,2020-06-20 00:00:00 AST,21-24,Female,38.85123071,24.97858867,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,4,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-20 00:00:00 AST,2020-06-21 00:00:00 AST,25-34,Female,41.26957379,20.19767203,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,1,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-20 00:00:00 AST,2020-06-21 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,8,1,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-20 00:00:00 AST,2020-06-21 00:00:00 AST,18-20,Female,45.16650165,18.34124806,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,6,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-20 00:00:00 AST,2020-06-21 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,1,80.81,0,0,0,13,2,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-21 00:00:00 AST,2020-06-22 00:00:00 AST,25-34,Female,38.44848069,38.85123071,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,8,0,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-06-21 00:00:00 AST,2020-06-22 00:00:00 AST,21-24,Female,36.6272959,28.20195657,2020-05-10 19:16:26 AST,2020-05-24 23:59:59 AST,0,0,0,0,0,0,0,4,3,Promotion,Clickable Flyer,Ramadan 2020 Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,25-34,Female,42.83586075,17.32414503,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,232.57,1463,17,989.39,374800,374800,0,477,56,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,35+,Female,41.79308608,30.99900163,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,74.79,454,5,632.26,120011,120011,0,156,14,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,13-17,Female,40.21003917,21.30844156,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,8.5,146,0,0,39809,39809,0,22,2,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,18-20,Female,41.32409757,27.54263114,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,19,220,0,0,50653,50653,0,98,5,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,56.28,485,4,245.49,121432,121432,0,200,37,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,512.57,2541,57,3393.36,620499,620499,0,1577,185,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,157.64,711,13,1196.48,191754,191754,0,384,30,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,13-17,Female,38.85123071,24.97858867,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,15.37,173,2,97.76,50503,50503,0,90,11,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,18-20,Female,41.26957379,20.19767203,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,49.16,385,4,201.4,96905,96905,0,193,9,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,144.59,881,15,965.76,232276,232276,0,475,44,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,25-34,Female,45.16650165,18.34124806,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,937.14,4800,55,3134.04,1072312,1072312,0,2464,208,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,35+,Female,42.69841226,18.97458543,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,288.55,1386,10,589.01,328738,328738,0,862,51,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,13-17,Female,38.44848069,38.85123071,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,45.33,471,0,0,111794,111794,0,83,2,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,18-20,Female,36.6272959,28.20195657,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,133.23,1128,4,480.14,251037,251037,0,300,27,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,21-24,Female,42.83586075,17.32414503,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,323.51,2143,16,780.38,490209,490209,0,745,82,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,25-34,Female,40.21003917,21.30844156,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,806.35,4000,65,3800.51,985719,985719,0,2507,226,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,35+,Female,41.32409757,27.54263114,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,230.87,1101,22,708.85,295565,295565,0,730,66,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,13-17,Female,46.6794872,24.82390293,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,85.61,778,2,58.1,172240,172240,0,205,9,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,18-20,Female,43.58335462,26.15944055,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,229.37,1918,15,635.85,409263,409263,0,466,40,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,21-24,Female,50.15975918,22.77361278,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,391.09,2598,29,1614.18,591572,591572,0,941,80,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,25-34,Female,38.85123071,24.97858867,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,619.57,3597,56,2820.08,921811,921811,0,2382,222,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,35+,Female,45.16650165,18.34124806,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,186.71,1003,25,1468.89,285395,285395,0,753,66,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,13-17,Female,42.69841226,18.97458543,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,52.95,552,5,196.55,127879,127879,0,236,14,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,18-20,Female,38.44848069,38.85123071,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,141.57,1421,9,293.89,295151,295151,0,455,36,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,21-24,Female,36.6272959,28.20195657,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,249.29,1821,24,1141.14,452156,452156,0,709,80,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,25-34,Female,42.83586075,17.32414503,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,824.7,4396,72,4051.76,1196142,1196142,0,3333,366,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,35+,Female,41.79308608,30.99900163,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,329.71,1696,29,1753.38,502937,502937,0,1078,83,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,13-17,Female,40.21003917,21.30844156,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,24.31,231,0,0,57989,57989,0,285,21,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,18-20,Female,41.32409757,27.54263114,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,76.64,661,8,413.2,152998,152998,0,357,32,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,189.5,1288,26,1500.85,338563,338563,0,880,92,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,730.99,4132,71,3397.5,1049944,1049944,0,2889,322,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,271.92,1403,33,1598.53,399654,399654,0,974,98,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,13-17,Female,38.85123071,24.97858867,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,19.16,250,3,97.13,55951,55951,0,136,24,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,18-20,Female,41.26957379,20.19767203,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,56.18,589,11,412.42,126865,126865,0,254,31,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,149.05,1137,14,867.03,282910,282910,0,617,62,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-19 00:00:00 AST,2020-05-20 00:00:00 AST,25-34,Female,45.16650165,18.34124806,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,678.8,3414,59,2929.7,828259,828259,0,2564,273,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-19 00:00:00 AST,2020-05-20 00:00:00 AST,35+,Female,42.69841226,18.97458543,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,188.33,845,26,1615.2,223177,223177,0,912,88,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-19 00:00:00 AST,2020-05-20 00:00:00 AST,13-17,Female,38.44848069,38.85123071,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,27.36,337,3,88.36,77568,77568,0,187,32,Beauty,Engaging Content,Ramadan 2020 Campaign
2020-05-19 00:00:00 AST,2020-05-20 00:00:00 AST,18-20,Female,36.6272959,28.20195657,2020-05-12 11:16:02 AST,2020-05-24 23:59:59 AST,98.26,878,11,324.85,205940,205940,0,424,69,Beauty,Engaging Content,Ramadan 2020 Campaign
